parser_package,declared_surface,current_route,search_key,classification,downstream_owner
project/src/parsers/compatibility/duckdb,datatype_surface:numeric,descriptor;surface=TINYINT;SMALLINT;INTEGER;BIGINT;HUGEINT;UHUGEINT;DECIMAL;FLOAT;DOUBLE,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDatatypeSurfaces:numeric,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,datatype_surface:unsigned_numeric,descriptor;surface=UTINYINT;USMALLINT;UINTEGER;UBIGINT,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDatatypeSurfaces:unsigned_numeric,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,datatype_surface:text,descriptor;surface=VARCHAR;TEXT;STRING,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDatatypeSurfaces:text,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,datatype_surface:binary,descriptor;surface=BLOB;BIT;BITSTRING,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDatatypeSurfaces:binary,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,datatype_surface:temporal,descriptor;surface=DATE;TIME;TIMESTAMP;TIMESTAMPTZ;INTERVAL,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDatatypeSurfaces:temporal,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,datatype_surface:boolean,descriptor;surface=BOOLEAN;BOOL,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDatatypeSurfaces:boolean,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,datatype_surface:nested,parser_support_udr;surface=STRUCT;LIST;ARRAY;MAP;UNION,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDatatypeSurfaces:nested,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/duckdb,datatype_surface:json,parser_support_udr;surface=JSON,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDatatypeSurfaces:json,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/duckdb,datatype_surface:uuid,descriptor;surface=UUID,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDatatypeSurfaces:uuid,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,datatype_surface:enum,parser_support_udr;surface=ENUM,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDatatypeSurfaces:enum,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/duckdb,datatype_surface:spatial,parser_support_udr;surface=GEOMETRY;POINT;LINESTRING;POLYGON,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDatatypeSurfaces:spatial,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/duckdb,builtin_function_surface:aggregate,sblr;surface=COUNT;SUM;AVG;MIN;MAX;MEDIAN;QUANTILE;MODE;HISTOGRAM,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:aggregate,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,builtin_function_surface:window,sblr;surface=ROW_NUMBER;RANK;DENSE_RANK;LAG;LEAD;FIRST_VALUE;LAST_VALUE,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:window,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,builtin_function_surface:string,sblr;surface=CONCAT;PRINTF;FORMAT;LOWER;UPPER;TRIM;REGEXP_REPLACE,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:string,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,builtin_function_surface:numeric,sblr;surface=ABS;ROUND;POWER;SQRT;CBRT;GAMMA;FACTORIAL,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:numeric,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,builtin_function_surface:temporal,sblr;surface=DATE_PART;DATE_TRUNC;EPOCH;STRFTIME;TIME_BUCKET,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:temporal,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,builtin_function_surface:json,parser_support_udr;surface=JSON_EXTRACT;JSON_VALUE;JSON_TYPE;JSON_KEYS;TO_JSON,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:json,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/duckdb,builtin_function_surface:list,parser_support_udr;surface=LIST_VALUE;LIST_TRANSFORM;LIST_FILTER;UNNEST;GENERATE_SERIES,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:list,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/duckdb,builtin_function_surface:map_struct,parser_support_udr;surface=STRUCT_PACK;STRUCT_EXTRACT;MAP;MAP_EXTRACT,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:map_struct,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/duckdb,builtin_function_surface:stats,catalog_projection;surface=STATS;CAN_CAST_IMPLICITLY;TYPEOF,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:stats,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,builtin_function_surface:external_scan,fail_closed;surface=READ_CSV;READ_PARQUET;READ_JSON;READ_TEXT,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:external_scan,EXTERNAL_AUTHORITY,inventory classification lead
project/src/parsers/compatibility/duckdb,builtin_function_surface:extension,fail_closed;surface=INSTALL;LOAD,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:extension,ARCHITECTURE_REFUSAL,inventory classification lead
project/src/parsers/compatibility/duckdb,builtin_function_surface:secrets,parser_support_udr;surface=CREATE SECRET;DROP SECRET,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kBuiltinSurfaces:secrets,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/duckdb,catalog_overlay_surface:information_schema,catalog_projection;surface=INFORMATION_SCHEMA.,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kCatalogSurfaces:information_schema,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,catalog_overlay_surface:duckdb_catalog,catalog_projection;surface=DUCKDB_TABLES;DUCKDB_COLUMNS;DUCKDB_INDEXES;DUCKDB_FUNCTIONS,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kCatalogSurfaces:duckdb_catalog,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,catalog_overlay_surface:pragma_metadata,catalog_projection;surface=PRAGMA_TABLE_INFO;PRAGMA_DATABASE_LIST;PRAGMA_SHOW,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kCatalogSurfaces:pragma_metadata,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,catalog_overlay_surface:settings,catalog_projection;surface=DUCKDB_SETTINGS;CURRENT_SETTING,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kCatalogSurfaces:settings,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,catalog_overlay_surface:extensions,policy_overlay;surface=DUCKDB_EXTENSIONS;INSTALL;LOAD,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kCatalogSurfaces:extensions,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,catalog_overlay_surface:secrets,security_projection;surface=DUCKDB_SECRETS;CREATE SECRET,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kCatalogSurfaces:secrets,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,catalog_overlay_surface:external_files,policy_overlay;surface=READ_CSV;READ_PARQUET;COPY,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kCatalogSurfaces:external_files,EXTERNAL_AUTHORITY,inventory classification lead
project/src/parsers/compatibility/duckdb,catalog_overlay_surface:macros,parser_support_udr;surface=DUCKDB_MACROS;CREATE MACRO,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kCatalogSurfaces:macros,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/duckdb,diagnostic_surface:parse,parser;surface=DUCKDB.PARSE.INVALID_INPUT;DUCKDB.PARSE.UNSUPPORTED_SURFACE,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDiagnosticSurfaces:parse,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,diagnostic_surface:file,fail_closed;surface=DUCKDB.AUTHORITY.FILE_IO_DENIED,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDiagnosticSurfaces:file,ARCHITECTURE_REFUSAL,inventory classification lead
project/src/parsers/compatibility/duckdb,diagnostic_surface:external_io,fail_closed;surface=DUCKDB.AUTHORITY.EXTERNAL_IO_DENIED,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDiagnosticSurfaces:external_io,EXTERNAL_AUTHORITY,inventory classification lead
project/src/parsers/compatibility/duckdb,diagnostic_surface:extension,fail_closed;surface=DUCKDB.AUTHORITY.EXTENSION_DENIED,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDiagnosticSurfaces:extension,ARCHITECTURE_REFUSAL,inventory classification lead
project/src/parsers/compatibility/duckdb,diagnostic_surface:checkpoint,fail_closed;surface=DUCKDB.AUTHORITY.CHECKPOINT_DENIED,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDiagnosticSurfaces:checkpoint,ARCHITECTURE_REFUSAL,inventory classification lead
project/src/parsers/compatibility/duckdb,diagnostic_surface:copy,parser_support_udr;surface=DUCKDB.EMULATION.COPY_ROUTE,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDiagnosticSurfaces:copy,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/duckdb,diagnostic_surface:security,parser_support_udr;surface=DUCKDB.EMULATION.SECURITY_ROUTE,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDiagnosticSurfaces:security,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/duckdb,diagnostic_surface:routine,parser_support_udr;surface=DUCKDB.EMULATION.ROUTINE_ROUTE,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDiagnosticSurfaces:routine,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/duckdb,diagnostic_surface:pragma,parser_support_udr;surface=DUCKDB.EMULATION.PRAGMA_ROUTE,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDiagnosticSurfaces:pragma,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/duckdb,diagnostic_surface:catalog,fail_closed;surface=DUCKDB.CATALOG_OVERLAY.READ_ONLY,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDiagnosticSurfaces:catalog,ARCHITECTURE_REFUSAL,inventory classification lead
project/src/parsers/compatibility/duckdb,diagnostic_surface:mga,scratchbird_mga_authority;surface=DUCKDB.AUTHORITY.CHECKPOINT_DENIED,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#kDiagnosticSurfaces:mga,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/duckdb,source_marker:unsupported,source_marker_requires_review,project/src/parsers/compatibility/duckdb/duckdb_dialect.cpp#marker:unsupported,ARCHITECTURE_REFUSAL,inventory classification lead
project/src/parsers/compatibility/firebird,firebird.lifecycle.create_database,kScratchBirdLifecycleApi;command_family=database_lifecycle;operation_id=lifecycle.create_database;sblr=SBLR_LIFECYCLE_CREATE_DATABASE;engine_api=EngineCreateLifecycle;diagnostic=FIREBIRD.EMULATION.NON_FILE_SURFACE,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#FirebirdMappingStorage:firebird.lifecycle.create_database,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.lifecycle.drop_database,kScratchBirdLifecycleApi;command_family=database_lifecycle;operation_id=lifecycle.drop_database;sblr=SBLR_LIFECYCLE_DROP_DATABASE;engine_api=EngineDropLifecycle;diagnostic=FIREBIRD.EMULATION.NON_FILE_SURFACE,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#FirebirdMappingStorage:firebird.lifecycle.drop_database,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.lifecycle.attach_database,kScratchBirdLifecycleApi;command_family=database_lifecycle;operation_id=lifecycle.attach_database;sblr=SBLR_LIFECYCLE_ATTACH_DATABASE;engine_api=EngineAttachLifecycle;diagnostic=FIREBIRD.EMULATION.NON_FILE_SURFACE,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#FirebirdMappingStorage:firebird.lifecycle.attach_database,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.lifecycle.detach_database,kScratchBirdLifecycleApi;command_family=database_lifecycle;operation_id=lifecycle.detach_database;sblr=SBLR_LIFECYCLE_DETACH_DATABASE;engine_api=EngineDetachLifecycle;diagnostic=FIREBIRD.EMULATION.NON_FILE_SURFACE,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#FirebirdMappingStorage:firebird.lifecycle.detach_database,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.lifecycle.verify_database,kScratchBirdLifecycleApi;command_family=database_lifecycle;operation_id=lifecycle.verify_database;sblr=SBLR_LIFECYCLE_VERIFY_DATABASE;engine_api=EngineVerifyLifecycle;diagnostic=FIREBIRD.EMULATION.NON_FILE_SURFACE,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#FirebirdMappingStorage:firebird.lifecycle.verify_database,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.lifecycle.repair_database,kScratchBirdLifecycleApi;command_family=database_lifecycle;operation_id=lifecycle.repair_database;sblr=SBLR_LIFECYCLE_REPAIR_DATABASE;engine_api=EngineRepairLifecycle;diagnostic=FIREBIRD.EMULATION.NON_FILE_SURFACE,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#FirebirdMappingStorage:firebird.lifecycle.repair_database,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.dml.insert.returning,dml_operation;classifier=ClassifyDmlOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyDmlOperation:firebird.dml.insert.returning,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.dml.insert,dml_operation;classifier=ClassifyDmlOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyDmlOperation:firebird.dml.insert,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.dml.update_or_insert.returning,dml_operation;classifier=ClassifyDmlOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyDmlOperation:firebird.dml.update_or_insert.returning,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.dml.update_or_insert,dml_operation;classifier=ClassifyDmlOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyDmlOperation:firebird.dml.update_or_insert,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.dml.update.returning,dml_operation;classifier=ClassifyDmlOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyDmlOperation:firebird.dml.update.returning,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.dml.update,dml_operation;classifier=ClassifyDmlOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyDmlOperation:firebird.dml.update,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.dml.delete.returning,dml_operation;classifier=ClassifyDmlOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyDmlOperation:firebird.dml.delete.returning,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.dml.delete,dml_operation;classifier=ClassifyDmlOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyDmlOperation:firebird.dml.delete,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.dml.merge.returning,dml_operation;classifier=ClassifyDmlOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyDmlOperation:firebird.dml.merge.returning,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.dml.merge,dml_operation;classifier=ClassifyDmlOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyDmlOperation:firebird.dml.merge,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.emulated.database_file_management,kEmulatedNonFileDiagnostic;command_family=database_file_emulation;operation_id=none;sblr=none;engine_api=none;diagnostic=FIREBIRD.EMULATION.NON_FILE_SURFACE,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#FirebirdMappingStorage:firebird.emulated.database_file_management,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.emulated.shadow_storage,kEmulatedNonFileDiagnostic;command_family=shadow_file_emulation;operation_id=none;sblr=none;engine_api=none;diagnostic=FIREBIRD.EMULATION.NON_FILE_SURFACE,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#FirebirdMappingStorage:firebird.emulated.shadow_storage,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.emulated.backup_restore,kEmulatedNonFileDiagnostic;command_family=backup_restore_file_emulation;operation_id=none;sblr=none;engine_api=none;diagnostic=FIREBIRD.EMULATION.NON_FILE_SURFACE,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#FirebirdMappingStorage:firebird.emulated.backup_restore,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.emulated.external_plugin,kEmulatedNonFileDiagnostic;command_family=external_plugin_emulation;operation_id=none;sblr=none;engine_api=none;diagnostic=FIREBIRD.EMULATION.NON_FILE_SURFACE,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#FirebirdMappingStorage:firebird.emulated.external_plugin,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.emulated.service_api,kEmulatedNonFileDiagnostic;command_family=service_tool_emulation;operation_id=none;sblr=none;engine_api=none;diagnostic=FIREBIRD.EMULATION.NON_FILE_SURFACE,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#FirebirdMappingStorage:firebird.emulated.service_api,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.emulated.replication_journal,kEmulatedNonFileDiagnostic;command_family=replication_journal_emulation;operation_id=none;sblr=none;engine_api=none;diagnostic=FIREBIRD.EMULATION.NON_FILE_SURFACE,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#FirebirdMappingStorage:firebird.emulated.replication_journal,NORMALIZE_CLUSTER,parser remap lead
project/src/parsers/compatibility/firebird,firebird.emulated.shadow_raw_storage,non_file_operation;classifier=ClassifyNonFileOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyNonFileOperation:firebird.emulated.shadow_raw_storage,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.emulated.database_lifecycle,non_file_operation;classifier=ClassifyNonFileOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyNonFileOperation:firebird.emulated.database_lifecycle,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.emulated.shadow_storage,non_file_operation;classifier=ClassifyNonFileOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyNonFileOperation:firebird.emulated.shadow_storage,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.emulated.external_table_authority,non_file_operation;classifier=ClassifyNonFileOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyNonFileOperation:firebird.emulated.external_table_authority,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.emulated.plugin_external_engine,non_file_operation;classifier=ClassifyNonFileOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyNonFileOperation:firebird.emulated.plugin_external_engine,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.emulated.security_projection,non_file_operation;classifier=ClassifyNonFileOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyNonFileOperation:firebird.emulated.security_projection,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.emulated.replication_journal,non_file_operation;classifier=ClassifyNonFileOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyNonFileOperation:firebird.emulated.replication_journal,NORMALIZE_CLUSTER,parser remap lead
project/src/parsers/compatibility/firebird,firebird.emulated.backup_restore,non_file_operation;classifier=ClassifyNonFileOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyNonFileOperation:firebird.emulated.backup_restore,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.emulated.incremental_backup,non_file_operation;classifier=ClassifyNonFileOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyNonFileOperation:firebird.emulated.incremental_backup,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.emulated.validation_repair_sweep,non_file_operation;classifier=ClassifyNonFileOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyNonFileOperation:firebird.emulated.validation_repair_sweep,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.emulated.trace_monitoring,non_file_operation;classifier=ClassifyNonFileOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyNonFileOperation:firebird.emulated.trace_monitoring,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.emulated.service_api,non_file_operation;classifier=ClassifyNonFileOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyNonFileOperation:firebird.emulated.service_api,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.emulated.reference_native_tool,non_file_operation;classifier=ClassifyNonFileOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyNonFileOperation:firebird.emulated.reference_native_tool,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.expression.generator.gen_id,expression_operation;classifier=ClassifyExpressionOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyExpressionOperation:firebird.expression.generator.gen_id,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/firebird,firebird.expression.generator.next_value_for,expression_operation;classifier=ClassifyExpressionOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyExpressionOperation:firebird.expression.generator.next_value_for,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/firebird,firebird.expression.context.get,expression_operation;classifier=ClassifyExpressionOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyExpressionOperation:firebird.expression.context.get,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/firebird,firebird.expression.context.set,expression_operation;classifier=ClassifyExpressionOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyExpressionOperation:firebird.expression.context.set,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/firebird,firebird.expression.context.variable,expression_operation;classifier=ClassifyExpressionOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyExpressionOperation:firebird.expression.context.variable,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/firebird,firebird.expression.uuid.uuid_to_char,expression_operation;classifier=ClassifyExpressionOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyExpressionOperation:firebird.expression.uuid.uuid_to_char,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/firebird,firebird.expression.uuid.char_to_uuid,expression_operation;classifier=ClassifyExpressionOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyExpressionOperation:firebird.expression.uuid.char_to_uuid,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/firebird,firebird.expression.hash.hash,expression_operation;classifier=ClassifyExpressionOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyExpressionOperation:firebird.expression.hash.hash,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/firebird,firebird.expression.temporal,expression_operation;classifier=ClassifyExpressionOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyExpressionOperation:firebird.expression.temporal,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/firebird,firebird.expression.aggregate_window,expression_operation;classifier=ClassifyExpressionOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyExpressionOperation:firebird.expression.aggregate_window,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/firebird,firebird.expression.conditional,expression_operation;classifier=ClassifyExpressionOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyExpressionOperation:firebird.expression.conditional,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/firebird,firebird.expression.string,expression_operation;classifier=ClassifyExpressionOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyExpressionOperation:firebird.expression.string,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/firebird,firebird.expression.numeric,expression_operation;classifier=ClassifyExpressionOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyExpressionOperation:firebird.expression.numeric,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/firebird,firebird.datatype.domain.create,datatype_operation;classifier=ClassifyDatatypeOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyDatatypeOperation:firebird.datatype.domain.create,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.datatype.domain.alter,datatype_operation;classifier=ClassifyDatatypeOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyDatatypeOperation:firebird.datatype.domain.alter,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.datatype.domain.drop,datatype_operation;classifier=ClassifyDatatypeOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyDatatypeOperation:firebird.datatype.domain.drop,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/firebird,firebird.datatype.cast,datatype_operation;classifier=ClassifyDatatypeOperation,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyDatatypeOperation:firebird.datatype.cast,PARSER_REMAP_ONLY,parser remap lead
